Id,SalePrice
1735,137024.00635784303
1736,116649.26390942163
1737,266703.52272365155
1738,197455.4131668726
1739,272927.53112771345
1740,229952.17626898485
1741,195137.669829155
1742,164437.47087393806
1743,170144.0388737691
1744,194298.1276558352
1745,215577.5460778652
1746,183148.7843760065
1747,203150.5578198633
1748,209181.07489135134
1749,155228.61844578228
1750,131652.89161391114
1751,238471.452885499
1752,117959.13921199275
1753,141036.05162545867
1754,180131.81967666413
1755,159346.33911136104
1756,121483.17221300844
1757,119123.02576994465
1758,139099.93341703535
1759,155154.94504294277
1760,151861.69537685477
1761,139965.36442404037
1762,170429.4441918968
1763,165431.1985101852
1764,118038.39695517148
1765,155302.2240165073
1766,162629.2787656732
1767,169815.79068227657
1768,136324.62387071078
1769,163793.79422140247
1770,150739.78363703948
1771,123177.54707633295
1772,125618.48917259021
1773,128236.16008191147
1774,131706.5205828938
1775,132502.68115722467
1776,117600.74660664413
1777,101450.32980358267
1778,130345.1833193251
1779,109932.22474125908
1780,180679.8475527158
1781,129141.489758334
1782,96047.45552433986
1783,138227.9468094091
1784,118377.00391489247
1785,110157.04108658106
1786,134876.55570298218
1787,122436.22219535927
1788,60194.64188643354
1789,87141.67421684759
1790,106566.55453255148
1791,184326.11000083372
1792,141166.31531189417
1793,139666.6326270399
1794,137373.69419334433
1795,131717.2016277396
1796,126597.83289254275
1797,116226.696539898
1798,120090.30485526797
1799,114759.33353176212
1800,127663.5533815399
1801,132294.94294502385
1802,142175.28429611275
1803,143803.40049468377
1804,139829.1178229248
1805,139132.17597188664
1806,138581.84246038325
1807,129526.03383386381
1808,119031.22699820812
1809,116076.40070373434
1810,135928.89773816962
1811,94675.78293164993
1812,91243.08287059766
1813,125050.714510624
1814,87593.0714190457
1815,61777.53616036772
1816,93375.93211832951
1817,104427.6979706313
1818,104594.60049707453
1819,115900.16602881765
1820,83651.52335467473
1821,113673.4991165238
1822,138998.8116496409
1823,83106.68271706931
1824,129728.20242198103
1825,133344.70201824894
1826,107827.64772158956
1827,110854.1815738331
1828,121735.57434358064
1829,104930.79945943148
1830,139823.2201893435
1831,152281.19696733166
1832,119619.55788721645
1833,131285.9582834636
1834,131282.2674451016
1835,143334.69149425972
1836,114690.31477697236
1837,76190.91186026878
1838,139561.2837227358
1839,102003.20870220348
1840,156235.40567909792
1841,138383.08137588308
1842,97601.4341414602
1843,129726.92874562046
1844,140348.1119423766
1845,137668.95423799581
1846,149655.54797011524
1847,151699.29155783524
1848,68736.55895660039
1849,109119.1917894383
1850,113350.13435627468
1851,142240.91445971513
1852,122255.25326805997
1853,155498.76642928607
1854,182461.47378487102
1855,185710.61342837996
1856,228757.88753595008
1857,197478.48810436073
1858,137449.09177748003
1859,131060.94965694073
1860,146439.14582890307
1861,130609.91724860543
1862,317737.1047996455
1863,308614.84568732453
1864,308683.27659642306
1865,359794.24909554265
1866,336228.1358960263
1867,212533.75537814986
1868,298831.35018561804
1869,191756.36912841548
1870,212571.46913243202
1871,272210.9334770023
1872,172492.7347375005
1873,237333.55277258743
1874,137705.17387843298
1875,204089.43160720883
1876,198431.1480957643
1877,200270.33954728293
1878,214583.25360954937
1879,137676.21086809164
1880,136310.75800203564
1881,232693.0734622355
1882,247617.42613479515
1883,186882.62599728839
1884,200905.97270436116
1885,250727.23881166524
1886,294812.49564802245
1887,203492.48113191972
1888,250584.81925445926
1889,165870.57781044993
1890,131735.36594062485
1891,147901.02565775948
1892,102464.18605449928
1893,126866.87211962382
1894,118112.40840965265
1895,132566.30872836872
1896,127149.53851430901
1897,128914.628469022
1898,127413.50898630131
1899,145002.06717876825
1900,135458.87846303274
1901,145656.6127164265
1902,131227.72509082008
1903,227853.83544733608
1904,134224.3431358398
1905,164574.7432585153
1906,168844.7704114415
1907,166191.27683809953
1908,123272.89120614859
1909,154334.1722568531
1910,133891.5093190211
1911,195090.1149146491
1912,213186.15555956168
1913,173820.89008795287
1914,71195.05065137144
1915,298290.776968191
1916,77927.01506232507
1917,255728.59341275072
1918,136603.44133217164
1919,161431.9215190778
1920,161564.4366950654
1921,380051.2039286446
1922,305275.8428719763
1923,190180.5850421934
1924,233238.19273621702
1925,211225.8548089678
1926,373598.3698452233
1927,137307.64941408436
1928,159300.42274143448
1929,107081.81887902298
1930,139557.36557797523
1931,135678.535154593
1932,136932.35622011055
1933,169912.43788972864
1934,185018.89136770222
1935,167456.86957792603
1936,193415.07744600854
1937,192945.71301076253
1938,168163.60311207603
1939,270936.434161401
1940,186767.8748117168
1941,187306.8351830716
1942,184609.4235803272
1943,211692.05927677857
1944,366425.07966600754
1945,381530.3531580925
1946,166471.82941341389
1947,315698.0568310965
1948,173995.9155287591
1949,243898.94925295823
1950,191162.26739402028
1951,242602.65238265376
1952,207461.05918274593
1953,167636.68715521393
1954,200980.67644652678
1955,130405.62539824462
1956,281681.1516730613
1957,154777.0535920688
1958,292918.5047249844
1959,140895.78992522426
1960,115700.75556632181
1961,112140.84080877242
1962,96975.27641435046
1963,98767.57599772264
1964,101277.90967150152
1965,140811.23404729442
1966,134306.90846722483
1967,290790.4944103254
1968,418356.6283932723
1969,374142.24670898635
1970,426463.2189136389
1971,453918.422254793
1972,358629.81052375375
1973,292023.84319630486
1974,319836.3342850324
1975,484715.81342717627
1976,261656.54032689144
1977,374954.73865469324
1978,382180.39778301434
1979,342906.4747606766
1980,222372.86659970816
1981,339884.422101211
1982,224052.8848722119
1983,225027.94763382955
1984,161892.98538724417
1985,223011.74655061937
1986,215386.40854655748
1987,191257.50745875016
1988,172739.94513710603
1989,190130.30682215275
1990,206773.73067746148
1991,233840.63137165733
1992,223894.35145992177
1993,168707.7605993112
1994,241942.05762978096
1995,190323.67149679872
1996,261032.91862709698
1997,309330.4538891034
1998,313702.03860404406
1999,257888.01508980786
2000,301701.7292328428
2001,253613.0240041235
2002,246227.65731645614
2003,248700.0877846995
2004,285561.6190216398
2005,246135.42856905996
2006,225305.4265906247
2007,246220.89480299794
2008,212352.41229825627
2009,188748.6815661336
2010,192831.7388823764
2011,151811.66924673898
2012,173414.61584533646
2013,181539.5696559142
2014,182354.2459317879
2015,209770.78050175525
2016,183607.67615987273
2017,199946.10940091324
2018,128904.67006674818
2019,136397.60130275117
2020,109308.0211552215
2021,112628.99984641607
2022,176390.50182103092
2023,140065.23113041214
2024,242774.70428300608
2025,366050.3875319322
2026,186590.40580928975
2027,145260.4544542393
2028,150609.79286629602
2029,156820.73209310212
2030,281755.89711081126
2031,239476.51944778973
2032,246849.2944457808
2033,249637.3519619771
2034,154775.55398970115
2035,232195.62382058406
2036,182303.36511961283
2037,184980.54246886977
2038,302443.2994644676
2039,227243.98272382814
2040,275455.6945367107
2041,203979.3779814321
2042,205200.0863038185
2043,175580.4811354827
2044,167386.49651137838
2045,211911.432484676
2046,141010.44226403564
2047,141465.4386179941
2048,134476.7963172658
2049,140776.05503740287
2050,169056.1863898756
2051,109406.09232933055
2052,132293.36263506938
2053,152957.56281228494
2054,100677.11835840147
2055,148588.34645944665
2056,146510.7657335088
2057,123752.05447471027
2058,212131.37764463123
2059,142716.83473222837
2060,166015.89975999965
2061,166748.47515357428
2062,124733.43181197056
2063,114049.077282446
2064,140271.97070175697
2065,116812.51288116428
2066,164078.79713091103
2067,146474.63304900465
2068,133404.70572238293
2069,78746.63341081697
2070,97529.53711215929
2071,88131.34819235283
2072,139078.63852484594
2073,139567.58300399798
2074,184159.72699578622
2075,137561.06944424377
2076,119174.09858967652
2077,138818.06158807097
2078,124656.25013580115
2079,134268.71330352212
2080,123182.13047866544
2081,131465.18915358887
2082,126611.86657886772
2083,138988.01658578886
2084,110220.20366475178
2085,125055.96924066203
2086,151150.14570547309
2087,130914.54431336168
2088,110407.32390545162
2089,86217.61718036894
2090,125023.47481576925
2091,123102.97876333403
2092,144895.47044250983
2093,109653.13194979954
2094,112649.74452446606
2095,142196.48467195197
2096,87938.3035240348
2097,119202.86327203142
2098,132520.7426926981
2099,67143.3344252171
2100,124676.33550063052
2101,149982.98662498037
2102,139183.65733413943
2103,115626.66278645369
2104,150273.39726143406
2105,117653.42596088874
2106,70227.4268971943
2107,235048.55992925237
2108,112574.46655798396
2109,116160.10123713208
2110,125066.1388704214
2111,136486.49646405084
2112,138686.79159105656
2113,122139.0480094905
2114,133209.49250755928
2115,168576.61345392818
2116,117927.72785944364
2117,139649.46996807805
2118,125083.2320466964
2119,121881.46192877507
2120,120182.71241993833
2121,87117.0979941588
2122,108669.90760295789
2123,107119.65246963908
2124,168103.72659802603
2125,132620.16568236507
2126,144836.08521975597
2127,142767.64576877022
2128,116794.45020930449
2129,91884.11997999404
2130,136638.653895287
2131,136054.38461613664
2132,125290.6942641123
2133,126717.44401439892
2134,125667.78380838336
2135,106322.60745886402
2136,79805.62144694691
2137,129349.45281478699
2138,136249.00322787574
2139,153810.28654431255
2140,143521.28501543545
2141,149107.77190765808
2142,133450.96690883438
2143,153662.7811653899
2144,108916.55779457034
2145,146598.74233215392
2146,138502.00149650348
2147,143409.64656391807
2148,123800.71631768277
2149,140915.75848455555
2150,218235.12663577375
2151,119014.09899797814
2152,135227.22164322992
2153,134645.95356195283
2154,105433.78158871358
2155,144566.76216907756
2156,257651.80562388527
2157,213002.44119218184
2158,237924.1869741833
2159,226876.77716156785
2160,180077.502391087
2161,236737.6490472048
2162,369508.29942751897
2163,354526.1087737852
2164,243639.64232693042
2165,180107.67977743316
2166,142366.5113967615
2167,215651.48422358156
2168,204330.98461481335
2169,197793.31251492366
2170,213359.95061865245
2171,152247.89440001833
2172,139262.00581230648
2173,159625.13293716434
2174,236713.33363036558
2175,292063.3350926243
2176,309440.72620679147
2177,241233.79155703256
2178,221473.81433999736
2179,145951.0672186084
2180,229727.26521871035
2181,197652.25258288856
2182,228671.6848279492
2183,191581.11478762352
2184,118988.33218222918
2185,128720.50224355678
2186,142130.50757181278
2187,160172.2131056061
2188,175781.78321229937
2189,262621.9160641341
2190,90378.1421802815
2191,83833.60500818123
2192,92761.70849204945
2193,104427.56471067184
2194,125551.23292579711
2195,108269.16483492068
2196,101692.34173748232
2197,116643.60573288254
2198,147488.93193429703
2199,195659.71794873296
2200,144775.16240029456
2201,137129.89101416076
2202,194219.41873791986
2203,165281.5486633197
2204,190380.83954648735
2205,117622.04574082425
2206,129475.05565869507
2207,204215.1122187827
2208,254321.66854933868
2209,185431.51359014274
2210,129271.71801708154
2211,118126.28693772508
2212,117243.89699664901
2213,105428.99004441871
2214,140983.97271756473
2215,109421.96354956663
2216,143516.6111561393
2217,74836.01957698284
2218,97942.22532433899
2219,96858.90238107249
2220,94528.34905420277
2221,303408.1808159349
2222,262543.3086053944
2223,297488.0250388286
2224,209872.56226307427
2225,135495.1229132556
2226,164799.70667525238
2227,211942.67732804792
2228,282266.47966287535
2229,241263.61637457623
2230,151073.64486566753
2231,211124.3639704909
2232,182652.87090608224
2233,190595.9274251626
2234,240262.49786779788
2235,217477.56925032477
2236,255750.5157542597
2237,298492.63041867997
2238,213817.89552693444
2239,133048.10239822304
2240,162659.1930676559
2241,142935.6693068594
2242,119854.01872837538
2243,123213.06340279542
2244,110214.64513433591
2245,101251.20448576057
2246,155199.91005676246
2247,114892.70343395675
2248,134185.29747546095
2249,135110.07380011404
2250,137635.68946387936
2251,112893.07218116999
2252,171582.68447494725
2253,154360.174250607
2254,177361.15578015425
2255,188246.37301677637
2256,181700.89454057315
2257,212397.98190703607
2258,168415.41947396426
2259,178290.59340570384
2260,155299.98260171493
2261,190281.0582807912
2262,218620.92760815477
2263,373000.2453787686
2264,443849.24890061055
2265,181888.25748727593
2266,297408.6114085639
2267,361653.0850566533
2268,426125.2874389746
2269,157868.34293985157
2270,185321.5165252912
2271,209115.49907409746
2272,196366.63980044026
2273,174074.19334258675
2274,169008.99940059357
2275,165112.51742558437
2276,179749.72429379175
2277,171698.12133747386
2278,141445.46866905002
2279,130862.76259095967
2280,126809.59895146625
2281,172778.4386540241
2282,189500.25978867186
2283,105967.10375254083
2284,108801.78154379953
2285,130908.98825631963
2286,116763.6424189616
2287,384145.79908838234
2288,285718.81805378525
2289,349171.7549187929
2290,447445.9498265146
2291,354611.6312010392
2292,422539.6304241431
2293,487999.4280929034
2294,401188.58226561954
2295,438053.321873783
2296,269938.8894263266
2297,342821.6216986411
2298,351207.9795602272
2299,364510.66110899614
2300,331549.7982820864
2301,302493.9818911704
2302,233448.02007768996
2303,248233.98221121132
2304,245152.31961836526
2305,183146.32033072127
2306,172345.9869750855
2307,186732.17247396975
2308,226807.42757898103
2309,280067.2569477459
2310,233105.1501910653
2311,196150.29487691727
2312,174190.8943300256
2313,166928.1560404737
2314,182952.6739598391
2315,175488.67111922786
2316,184297.51762543732
2317,183272.2012143688
2318,176851.84250927897
2319,184496.40983037138
2320,186433.47406373042
2321,253596.49229278933
2322,188392.35045962036
2323,180467.1468835303
2324,180899.1086239135
2325,206114.07789196365
2326,169912.0086420839
2327,200525.95763118783
2328,218670.98863818395
2329,189407.0871421248
2330,179116.64699955712
2331,360835.18699500815
2332,449004.65421702486
2333,329317.45361656125
2334,260128.2044648516
2335,259644.46273948075
2336,308703.6512490447
2337,192134.88707923327
2338,253201.40985974015
2339,246785.69948328345
2340,384651.5655647313
2341,215735.71125209867
2342,229305.89316423188
2343,219223.26130129676
2344,214769.12206908956
2345,225014.93938949786
2346,221745.6037974101
2347,195312.93782552617
2348,241197.78175012008
2349,182367.6778621364
2350,298471.33297343145
2351,253948.38573941257
2352,250109.77886566363
2353,256033.00720292804
2354,143055.1765018803
2355,143391.8638479354
2356,145403.24729214856
2357,192059.98827476968
2358,192373.91913321175
2359,134431.13679199322
2360,112539.74266924665
2361,124217.39464590879
2362,270676.2252306666
2363,136088.90707261456
2364,159493.04134650156
2365,218206.66196198176
2366,210949.6322506792
2367,230593.22321868394
2368,211641.44467024505
2369,210912.69020916556
2370,160587.76476146543
2371,158491.59203357113
2372,187508.31299635975
2373,276129.1892645937
2374,311630.5407801003
2375,245873.92464538463
2376,252607.1487992781
2377,292571.92763983994
2378,147703.87922313227
2379,183647.14218934716
2380,143885.45141916283
2381,152015.52556775874
2382,199894.0866819452
2383,210389.6026804987
2384,248076.35099209513
2385,160856.00669314803
2386,130007.13746204828
2387,133014.71012882408
2388,105204.77396004148
2389,122735.08527238658
2390,143877.18981805674
2391,144714.13895633776
2392,115196.50598820327
2393,161810.10712769727
2394,144594.26511431774
2395,192588.0927273605
2396,152451.191836871
2397,183638.2583594982
2398,121512.28716496364
2399,68172.544779926
2400,68604.82712646064
2401,127561.47951054914
2402,130333.77635847792
2403,138115.52269995303
2404,144915.30476610604
2405,161495.7381493109
2406,147416.67825212283
2407,117980.79694041768
2408,134038.87833296612
2409,127838.49717442725
2410,168728.34780866845
2411,117922.97138395907
2412,160290.1095461522
2413,126637.28435793449
2414,135757.066154857
2415,121475.08549818055
2416,124637.34193124893
2417,131297.19976908123
2418,132733.23401639136
2419,124439.64887748718
2420,130662.7128006972
2421,137998.81197624645
2422,118376.08817616268
2423,158059.33911494
2424,163057.02482676564
2425,210603.40698583692
2426,130467.44095303747
2427,133999.54308294534
2428,183465.66391202164
2429,124582.9832671559
2430,129239.2448083225
2431,120931.45553697215
2432,147215.79990939956
2433,133662.73671882832
2434,126000.8318606602
2435,139240.71056881535
2436,111411.85801328503
2437,112818.16592459028
2438,128184.69246685194
2439,114638.03456206403
2440,128368.56714869122
2441,91602.10453824844
2442,105912.3693700101
2443,104956.95750131382
2444,133849.0145267584
2445,93483.97208057538
2446,104741.28540799054
2447,152972.0961020893
2448,153192.09953144338
2449,109123.50494413641
2450,126668.59524797968
2451,132008.31414250424
2452,139410.8792022199
2453,96453.57054002355
2454,128567.07456248152
2455,124299.99439811065
2456,121162.06162911907
2457,126610.03836790548
2458,136062.91885699047
2459,100960.3050470113
2460,129121.86905547432
2461,120770.1918950486
2462,141240.8436255167
2463,117637.36758351923
2464,164551.08652067653
2465,137310.57708364417
2466,123298.93319875198
2467,160466.91243189247
2468,91614.53177041432
2469,91147.58007705041
2470,184154.39591665624
2471,200862.7212444625
2472,143180.3566790368
2473,112909.31325555457
2474,85772.6546619014
2475,184906.60803328396
2476,133625.5392456219
2477,119597.8638968135
2478,146218.75650348872
2479,110815.68473241488
2480,147794.74602875346
2481,127351.46433575226
2482,129399.99051857044
2483,117722.5071111016
2484,116525.84746526674
2485,124748.97188808332
2486,162907.42670039352
2487,206187.41709618593
2488,170713.43834476912
2489,164934.24504863413
2490,155068.07447126886
2491,86475.3044133009
2492,184074.6401739723
2493,158916.71358703246
2494,147201.98914445192
2495,91363.81395540143
2496,219386.72925518153
2497,145233.61549434115
2498,111027.2219817148
2499,118953.48293922961
2500,148779.2143634161
2501,137752.29201546215
2502,159448.82824361074
2503,94385.48466148884
2504,187487.79152829477
2505,218163.63556960758
2506,254197.09741562617
2507,302546.5942849457
2508,257527.23699504792
2509,225828.61663301042
2510,225959.37072850807
2511,174029.26360299255
2512,208048.23611646343
2513,213155.41961086483
2514,223060.04483026653
2515,144277.93210595244
2516,166555.11537681756
2517,137208.10010545957
2518,145705.8524552328
2519,238923.5070863971
2520,212054.21262550555
2521,188923.50617298405
2522,221092.32013129172
2523,128036.93607709956
2524,140408.3946147603
2525,144258.14625303762
2526,129262.96390802349
2527,127198.7077233634
2528,125350.88303938392
2529,137385.46723463037
2530,126959.13805098431
2531,248038.71782537038
2532,218120.11187622897
2533,190597.85373542336
2534,233852.05372618444
2535,306213.0835263409
2536,239597.88070827056
2537,251383.6412896004
2538,183103.6042815125
2539,178887.55576625717
2540,182027.5160702578
2541,178804.42933142337
2542,154952.620616872
2543,121119.3797938296
2544,118808.28141911639
2545,133926.1165124919
2546,128377.20085603955
2547,143779.66645700083
2548,167334.7940090445
2549,154447.4340205703
2550,376446.0814079313
2551,145547.26609913303
2552,133617.39714188976
2553,84393.6011582343
2554,104414.0339097166
2555,124980.48327796202
2556,107267.31728264208
2557,107485.31476656708
2558,163153.0329308345
2559,126179.64215030892
2560,144748.85175271667
2561,151692.8496896417
2562,129768.56468406362
2563,146517.36454570355
2564,194431.53888884163
2565,129400.00418162388
2566,164917.9418825593
2567,109032.50996227078
2568,180430.70539383564
2569,195144.45158940507
2570,127826.0987199427
2571,173108.11541860036
2572,172487.35880171688
2573,193008.1057277477
2574,269290.5849674136
2575,123400.5337159958
2576,118963.83142028883
2577,137775.04201451672
2578,84058.93603327416
2579,69835.47225451114
2580,158796.71668409495
2581,134556.07988650195
2582,109033.71073252866
2583,285305.79279252305
2584,173797.6885919436
2585,185482.499268473
2586,206826.3379241224
2587,189248.35842837484
2588,127344.24463361599
2589,141889.8674733248
2590,216839.53779508246
2591,204441.89177267748
2592,217371.17477558277
2593,259323.02975665056
2594,178731.51545105784
2595,206901.88365832082
2596,291429.63892963895
2597,191984.12910614713
2598,293675.7449355126
2599,369199.91601164563
2600,155075.72419060458
2601,156966.10633256275
2602,91779.55320195285
2603,93178.64658109416
2604,90597.9513921084
2605,97956.52830648057
2606,147676.1792157939
2607,185686.75560749683
2608,213531.34040675365
2609,153012.37844410253
2610,106655.68642122882
2611,137891.12606934685
2612,154105.0200725248
2613,140966.97417312668
2614,133707.19969119073
2615,141222.95413482562
2616,139555.5767575996
2617,163822.90905100745
2618,179723.9030588028
2619,199231.23830466165
2620,180095.8660404979
2621,181170.4926047211
2622,182254.59181325953
2623,232205.32768706558
2624,288185.4846039233
2625,316893.649174396
2626,168082.53263943162
2627,168903.6259852652
2628,461050.369086495
2629,492646.2399817573
2630,388085.82945711125
2631,479452.5240425655
2632,411625.2622737001
2633,308280.5144373468
2634,391652.08526350866
2635,164023.23087927554
2636,179002.02908124434
2637,165155.5038942507
2638,254394.9815540951
2639,196265.0748287935
2640,148929.52647401555
2641,105474.98706844938
2642,180634.2587449685
2643,105261.45049886404
2644,127700.98278060473
2645,108746.99568262462
2646,97583.70745398781
2647,100059.95971352866
2648,127200.24429579712
2649,151307.23356539622
2650,125189.86785751057
2651,139054.60773210603
2652,421562.7710158403
2653,249160.2735795439
2654,264998.7443642278
2655,367750.9660576846
2656,330776.29103521287
2657,334581.4649862728
2658,302387.2793536795
2659,321210.28958061856
2660,364518.54885959695
2661,347970.59860158653
2662,365970.79650857026
2663,271253.9002594607
2664,269916.18215442175
2665,299627.21713427966
2666,281690.0535119815
2667,172851.95746839477
2668,180484.98618388208
2669,176549.3437090365
2670,280761.8863214478
2671,183219.65662092163
2672,195200.06633600217
2673,198321.24099989067
2674,206045.2170901144
2675,184446.32357480173
2676,181387.1471691942
2677,199623.08939627002
2678,244758.0166936961
2679,265187.98687241675
2680,282181.06075318484
2681,397025.1638337983
2682,317195.41848230443
2683,467407.85896856495
2684,315137.00785511744
2685,322739.251155322
2686,260098.4728001547
2687,281423.71576797956
2688,222623.47581297136
2689,210523.24997785105
2690,419009.78940356267
2691,176448.57250959455
2692,148725.93213737156
2693,201448.65739859157
2694,144494.47722982083
2695,184206.627500117
2696,178514.50460100055
2697,187790.04551900935
2698,178595.9433223006
2699,183918.17479735074
2700,171043.02379653702
2701,163688.39589172535
2702,122615.09124765045
2703,147216.85310911702
2704,148447.36236924247
2705,120355.25586282063
2706,119213.92408012335
2707,125878.85237886899
2708,128175.32092767868
2709,116425.23620702741
2710,132321.76465242743
2711,253836.29520343977
2712,351713.9242748766
2713,165801.79464476142
2714,138975.1987338993
2715,165594.39308996734
2716,145828.01364079592
2717,201819.49479292615
2718,225945.47775977038
2719,149178.20418297182
2720,164030.865172365
2721,133870.18550651986
2722,147669.4069499035
2723,153227.7419480194
2724,127043.08019303798
2725,129741.81005372867
2726,140103.4400788222
2727,190341.76174694698
2728,167447.14318117363
2729,145936.7773047122
2730,139850.4215152619
2731,114242.20401886603
2732,116222.27133807422
2733,156294.57252095288
2734,153278.52527204412
